region;ålder;kön;år;Folkmängd
1230 Staffanstorp;85-89 år;män;2013;115
1230 Staffanstorp;85-89 år;män;2014;127
1230 Staffanstorp;85-89 år;män;2015;142
1230 Staffanstorp;85-89 år;män;2016;139
1230 Staffanstorp;85-89 år;män;2017;139
1230 Staffanstorp;85-89 år;män;2018;149
1230 Staffanstorp;90-94 år;män;2008;27
1230 Staffanstorp;90-94 år;män;2009;26
1230 Staffanstorp;90-94 år;män;2010;33
1230 Staffanstorp;90-94 år;män;2011;25
1230 Staffanstorp;90-94 år;män;2012;26
1230 Staffanstorp;90-94 år;män;2013;32
1230 Staffanstorp;90-94 år;män;2014;36
1230 Staffanstorp;90-94 år;män;2015;37
1230 Staffanstorp;90-94 år;män;2016;39
1230 Staffanstorp;90-94 år;män;2017;43
1230 Staffanstorp;90-94 år;män;2018;55
1230 Staffanstorp;95-99 år;män;2008;3
1230 Staffanstorp;95-99 år;män;2009;3
1230 Staffanstorp;95-99 år;män;2010;3
1230 Staffanstorp;95-99 år;män;2011;3
1230 Staffanstorp;95-99 år;män;2012;4
1230 Staffanstorp;95-99 år;män;2013;6
1230 Staffanstorp;95-99 år;män;2014;5
1230 Staffanstorp;95-99 år;män;2015;6
1230 Staffanstorp;95-99 år;män;2016;6
1230 Staffanstorp;95-99 år;män;2017;6
1230 Staffanstorp;95-99 år;män;2018;6
1230 Staffanstorp;100+ år;män;2008;0
1230 Staffanstorp;100+ år;män;2009;0
1230 Staffanstorp;100+ år;män;2010;0
1230 Staffanstorp;100+ år;män;2011;0
1230 Staffanstorp;100+ år;män;2012;0
1230 Staffanstorp;100+ år;män;2013;0
1230 Staffanstorp;100+ år;män;2014;0
1230 Staffanstorp;100+ år;män;2015;0
1230 Staffanstorp;100+ år;män;2016;0
1230 Staffanstorp;100+ år;män;2017;0
1230 Staffanstorp;100+ år;män;2018;1
1231 Burlöv;55-59 år;män;2008;480
1231 Burlöv;55-59 år;män;2009;480
1231 Burlöv;55-59 år;män;2010;478
1231 Burlöv;55-59 år;män;2011;480
1231 Burlöv;55-59 år;män;2012;485
1231 Burlöv;55-59 år;män;2013;495
1231 Burlöv;55-59 år;män;2014;510
1231 Burlöv;55-59 år;män;2015;525
1231 Burlöv;55-59 år;män;2016;543
1231 Burlöv;55-59 år;män;2017;561
1231 Burlöv;55-59 år;män;2018;580
1231 Burlöv;60-64 år;män;2008;517
1231 Burlöv;60-64 år;män;2009;514
1231 Burlöv;60-64 år;män;2010;518
1231 Burlöv;60-64 år;män;2011;491
1231 Burlöv;60-64 år;män;2012;471
1231 Burlöv;60-64 år;män;2013;457
1231 Burlöv;60-64 år;män;2014;450
1231 Burlöv;60-64 år;män;2015;447
1231 Burlöv;60-64 år;män;2016;450
1231 Burlöv;60-64 år;män;2017;458
1231 Burlöv;60-64 år;män;2018;478
1231 Burlöv;65-69 år;män;2008;446
1231 Burlöv;65-69 år;män;2009;451
1231 Burlöv;65-69 år;män;2010;473
1231 Burlöv;65-69 år;män;2011;509
1231 Burlöv;65-69 år;män;2012;485
1231 Burlöv;65-69 år;män;2013;461
1231 Burlöv;65-69 år;män;2014;465
1231 Burlöv;65-69 år;män;2015;465
1231 Burlöv;65-69 år;män;2016;443
1231 Burlöv;65-69 år;män;2017;446
1231 Burlöv;65-69 år;män;2018;436
1231 Burlöv;70-74 år;män;2008;336
1231 Burlöv;70-74 år;män;2009;355
1231 Burlöv;70-74 år;män;2010;343
1231 Burlöv;70-74 år;män;2011;343
1231 Burlöv;70-74 år;män;2012;364
1231 Burlöv;70-74 år;män;2013;392
1231 Burlöv;70-74 år;män;2014;399
1231 Burlöv;70-74 år;män;2015;409
1231 Burlöv;70-74 år;män;2016;443
1231 Burlöv;70-74 år;män;2017;420
1231 Burlöv;70-74 år;män;2018;397
1231 Burlöv;75-79 år;män;2008;239
1231 Burlöv;75-79 år;män;2009;236
1231 Burlöv;75-79 år;män;2010;246
1231 Burlöv;75-79 år;män;2011;243
1231 Burlöv;75-79 år;män;2012;257
1231 Burlöv;75-79 år;män;2013;282
1231 Burlöv;75-79 år;män;2014;293
1231 Burlöv;75-79 år;män;2015;281
1231 Burlöv;75-79 år;män;2016;280
1231 Burlöv;75-79 år;män;2017;297
1231 Burlöv;75-79 år;män;2018;322
1231 Burlöv;80-84 år;män;2008;117
1231 Burlöv;80-84 år;män;2009;125
1231 Burlöv;80-84 år;män;2010;134
1231 Burlöv;80-84 år;män;2011;147
1231 Burlöv;80-84 år;män;2012;166
1231 Burlöv;80-84 år;män;2013;169
1231 Burlöv;80-84 år;män;2014;161
1231 Burlöv;80-84 år;män;2015;171
1231 Burlöv;80-84 år;män;2016;174
1231 Burlöv;80-84 år;män;2017;188
1231 Burlöv;80-84 år;män;2018;212
1231 Burlöv;85-89 år;män;2008;74
1231 Burlöv;85-89 år;män;2009;73
1231 Burlöv;85-89 år;män;2010;71
1231 Burlöv;85-89 år;män;2011;66
1231 Burlöv;85-89 år;män;2012;63
1231 Burlöv;85-89 år;män;2013;68
1231 Burlöv;85-89 år;män;2014;70
1231 Burlöv;85-89 år;män;2015;76
1231 Burlöv;85-89 år;män;2016;86
1231 Burlöv;85-89 år;män;2017;92
1231 Burlöv;85-89 år;män;2018;91
1231 Burlöv;90-94 år;män;2008;26
1231 Burlöv;90-94 år;män;2009;27
1231 Burlöv;90-94 år;män;2010;26
1231 Burlöv;90-94 år;män;2011;29
1231 Burlöv;90-94 år;män;2012;30
1231 Burlöv;90-94 år;män;2013;25
1231 Burlöv;90-94 år;män;2014;22
1231 Burlöv;90-94 år;män;2015;22
1231 Burlöv;90-94 år;män;2016;25
1231 Burlöv;90-94 år;män;2017;31
1231 Burlöv;90-94 år;män;2018;34
1231 Burlöv;95-99 år;män;2008;6
1231 Burlöv;95-99 år;män;2009;4
1231 Burlöv;95-99 år;män;2010;3
1231 Burlöv;95-99 år;män;2011;3
1231 Burlöv;95-99 år;män;2012;3
1231 Burlöv;95-99 år;män;2013;9
1231 Burlöv;95-99 år;män;2014;5
1231 Burlöv;95-99 år;män;2015;6
1231 Burlöv;95-99 år;män;2016;5
1231 Burlöv;95-99 år;män;2017;5
1231 Burlöv;95-99 år;män;2018;5
1231 Burlöv;100+ år;män;2008;2
1231 Burlöv;100+ år;män;2009;1
1231 Burlöv;100+ år;män;2010;0
1231 Burlöv;100+ år;män;2011;0
1231 Burlöv;100+ år;män;2012;0
1231 Burlöv;100+ år;män;2013;0
1231 Burlöv;100+ år;män;2014;0
1231 Burlöv;100+ år;män;2015;0
1231 Burlöv;100+ år;män;2016;0
1231 Burlöv;100+ år;män;2017;0
1231 Burlöv;100+ år;män;2018;0
1233 Vellinge;55-59 år;män;2008;976
1233 Vellinge;55-59 år;män;2009;938
1233 Vellinge;55-59 år;män;2010;943
1233 Vellinge;55-59 år;män;2011;928
1233 Vellinge;55-59 år;män;2012;933
1233 Vellinge;55-59 år;män;2013;970
1233 Vellinge;55-59 år;män;2014;980
1233 Vellinge;55-59 år;män;2015;973
1233 Vellinge;55-59 år;män;2016;1019
1233 Vellinge;55-59 år;män;2017;1054
1233 Vellinge;55-59 år;män;2018;1079
1233 Vellinge;60-64 år;män;2008;1297
1233 Vellinge;60-64 år;män;2009;1218
1233 Vellinge;60-64 år;män;2010;1149
1233 Vellinge;60-64 år;män;2011;1095
1233 Vellinge;60-64 år;män;2012;1001
1233 Vellinge;60-64 år;män;2013;973
1233 Vellinge;60-64 år;män;2014;924
1233 Vellinge;60-64 år;män;2015;930
1233 Vellinge;60-64 år;män;2016;902
1233 Vellinge;60-64 år;män;2017;937
1233 Vellinge;60-64 år;män;2018;950
1233 Vellinge;65-69 år;män;2008;1093
1233 Vellinge;65-69 år;män;2009;1194
1233 Vellinge;65-69 år;män;2010;1292
1233 Vellinge;65-69 år;män;2011;1309
1233 Vellinge;65-69 år;män;2012;1313
1233 Vellinge;65-69 år;män;2013;1243
1233 Vellinge;65-69 år;män;2014;1166
1233 Vellinge;65-69 år;män;2015;1106
1233 Vellinge;65-69 år;män;2016;1046
1233 Vellinge;65-69 år;män;2017;936
1233 Vellinge;65-69 år;män;2018;925
1233 Vellinge;70-74 år;män;2008;717
1233 Vellinge;70-74 år;män;2009;769
1233 Vellinge;70-74 år;män;2010;791
1233 Vellinge;70-74 år;män;2011;843
1233 Vellinge;70-74 år;män;2012;921
1233 Vellinge;70-74 år;män;2013;1021
1233 Vellinge;70-74 år;män;2014;1120
1233 Vellinge;70-74 år;män;2015;1209
1233 Vellinge;70-74 år;män;2016;1226
1233 Vellinge;70-74 år;män;2017;1247
1233 Vellinge;70-74 år;män;2018;1180
1233 Vellinge;75-79 år;män;2008;461
1233 Vellinge;75-79 år;män;2009;476
1233 Vellinge;75-79 år;män;2010;501
1233 Vellinge;75-79 år;män;2011;544
1233 Vellinge;75-79 år;män;2012;568
1233 Vellinge;75-79 år;män;2013;610
1233 Vellinge;75-79 år;män;2014;671
1233 Vellinge;75-79 år;män;2015;699
1233 Vellinge;75-79 år;män;2016;758
1233 Vellinge;75-79 år;män;2017;841
1233 Vellinge;75-79 år;män;2018;907
1233 Vellinge;80-84 år;män;2008;324
1233 Vellinge;80-84 år;män;2009;333
1233 Vellinge;80-84 år;män;2010;322
1233 Vellinge;80-84 år;män;2011;331
1233 Vellinge;80-84 år;män;2012;355
1233 Vellinge;80-84 år;män;2013;343
1233 Vellinge;80-84 år;män;2014;358
1233 Vellinge;80-84 år;män;2015;391
1233 Vellinge;80-84 år;män;2016;437
1233 Vellinge;80-84 år;män;2017;464
1233 Vellinge;80-84 år;män;2018;504
1233 Vellinge;85-89 år;män;2008;177
1233 Vellinge;85-89 år;män;2009;179
1233 Vellinge;85-89 år;män;2010;187
1233 Vellinge;85-89 år;män;2011;178
1233 Vellinge;85-89 år;män;2012;167
1233 Vellinge;85-89 år;män;2013;200
1233 Vellinge;85-89 år;män;2014;207
1233 Vellinge;85-89 år;män;2015;204
1233 Vellinge;85-89 år;män;2016;208
1233 Vellinge;85-89 år;män;2017;217
1233 Vellinge;85-89 år;män;2018;225
1233 Vellinge;90-94 år;män;2008;69
1233 Vellinge;90-94 år;män;2009;75
1233 Vellinge;90-94 år;män;2010;75
1233 Vellinge;90-94 år;män;2011;85
1233 Vellinge;90-94 år;män;2012;72
1233 Vellinge;90-94 år;män;2013;57
1233 Vellinge;90-94 år;män;2014;59
1233 Vellinge;90-94 år;män;2015;61
1233 Vellinge;90-94 år;män;2016;68
1233 Vellinge;90-94 år;män;2017;78
1233 Vellinge;90-94 år;män;2018;85
1233 Vellinge;95-99 år;män;2008;4
1233 Vellinge;95-99 år;män;2009;5
1233 Vellinge;95-99 år;män;2010;8
1233 Vellinge;95-99 år;män;2011;14
1233 Vellinge;95-99 år;män;2012;16
1233 Vellinge;95-99 år;män;2013;20
1233 Vellinge;95-99 år;män;2014;13
1233 Vellinge;95-99 år;män;2015;10
1233 Vellinge;95-99 år;män;2016;12
1233 Vellinge;95-99 år;män;2017;14
1233 Vellinge;95-99 år;män;2018;14
1233 Vellinge;100+ år;män;2008;1
1233 Vellinge;100+ år;män;2009;1
1233 Vellinge;100+ år;män;2010;0
1233 Vellinge;100+ år;män;2011;0
1233 Vellinge;100+ år;män;2012;1
1233 Vellinge;100+ år;män;2013;2
1233 Vellinge;100+ år;män;2014;1
1233 Vellinge;100+ år;män;2015;2
1233 Vellinge;100+ år;män;2016;1
1233 Vellinge;100+ år;män;2017;0
1233 Vellinge;100+ år;män;2018;0
1256 Östra Göinge;55-59 år;män;2008;499
1256 Östra Göinge;55-59 år;män;2009;499
1256 Östra Göinge;55-59 år;män;2010;478
1256 Östra Göinge;55-59 år;män;2011;466
1256 Östra Göinge;55-59 år;män;2012;445
1256 Östra Göinge;55-59 år;män;2013;441
1256 Östra Göinge;55-59 år;män;2014;432
1256 Östra Göinge;55-59 år;män;2015;419
1256 Östra Göinge;55-59 år;män;2016;424
1256 Östra Göinge;55-59 år;män;2017;436
1256 Östra Göinge;55-59 år;män;2018;456
1256 Östra Göinge;60-64 år;män;2008;551
1256 Östra Göinge;60-64 år;män;2009;524
1256 Östra Göinge;60-64 år;män;2010;520
1256 Östra Göinge;60-64 år;män;2011;530
1256 Östra Göinge;60-64 år;män;2012;509
1256 Östra Göinge;60-64 år;män;2013;487
1256 Östra Göinge;60-64 år;män;2014;479
1256 Östra Göinge;60-64 år;män;2015;464
1256 Östra Göinge;60-64 år;män;2016;448
1256 Östra Göinge;60-64 år;män;2017;430
1256 Östra Göinge;60-64 år;män;2018;435
1256 Östra Göinge;65-69 år;män;2008;421
1256 Östra Göinge;65-69 år;män;2009;430
1256 Östra Göinge;65-69 år;män;2010;464
1256 Östra Göinge;65-69 år;män;2011;492
1256 Östra Göinge;65-69 år;män;2012;538
1256 Östra Göinge;65-69 år;män;2013;530
1256 Östra Göinge;65-69 år;män;2014;508
1256 Östra Göinge;65-69 år;män;2015;499
1256 Östra Göinge;65-69 år;män;2016;488
1256 Östra Göinge;65-69 år;män;2017;485
1256 Östra Göinge;65-69 år;män;2018;466
1256 Östra Göinge;70-74 år;män;2008;307
1256 Östra Göinge;70-74 år;män;2009;345
1256 Östra Göinge;70-74 år;män;2010;356
1256 Östra Göinge;70-74 år;män;2011;353
1256 Östra Göinge;70-74 år;män;2012;353
1256 Östra Göinge;70-74 år;män;2013;382
1256 Östra Göinge;70-74 år;män;2014;397
1256 Östra Göinge;70-74 år;män;2015;423
1256 Östra Göinge;70-74 år;män;2016;448
1256 Östra Göinge;70-74 år;män;2017;474
1256 Östra Göinge;70-74 år;män;2018;473
1256 Östra Göinge;75-79 år;män;2008;219
1256 Östra Göinge;75-79 år;män;2009;224
1256 Östra Göinge;75-79 år;män;2010;230
1256 Östra Göinge;75-79 år;män;2011;256
1256 Östra Göinge;75-79 år;män;2012;253
1256 Östra Göinge;75-79 år;män;2013;259
1256 Östra Göinge;75-79 år;män;2014;282
1256 Östra Göinge;75-79 år;män;2015;286
1256 Östra Göinge;75-79 år;män;2016;281
1256 Östra Göinge;75-79 år;män;2017;298
1256 Östra Göinge;75-79 år;män;2018;323
1256 Östra Göinge;80-84 år;män;2008;185
1256 Östra Göinge;80-84 år;män;2009;168
1256 Östra Göinge;80-84 år;män;2010;168
1256 Östra Göinge;80-84 år;män;2011;156
1256 Östra Göinge;80-84 år;män;2012;163
1256 Östra Göinge;80-84 år;män;2013;172
1256 Östra Göinge;80-84 år;män;2014;174
1256 Östra Göinge;80-84 år;män;2015;176
1256 Östra Göinge;80-84 år;män;2016;198
1256 Östra Göinge;80-84 år;män;2017;188
1256 Östra Göinge;80-84 år;män;2018;204
1256 Östra Göinge;85-89 år;män;2008;122
1256 Östra Göinge;85-89 år;män;2009;132
1256 Östra Göinge;85-89 år;män;2010;131
1256 Östra Göinge;85-89 år;män;2011;118
1256 Östra Göinge;85-89 år;män;2012;107
1256 Östra Göinge;85-89 år;män;2013;107
1256 Östra Göinge;85-89 år;män;2014;99
1256 Östra Göinge;85-89 år;män;2015;106
1256 Östra Göinge;85-89 år;män;2016;97
1256 Östra Göinge;85-89 år;män;2017;94
1256 Östra Göinge;85-89 år;män;2018;93
1256 Östra Göinge;90-94 år;män;2008;32
1256 Östra Göinge;90-94 år;män;2009;33
1256 Östra Göinge;90-94 år;män;2010;45
1256 Östra Göinge;90-94 år;män;2011;59
1256 Östra Göinge;90-94 år;män;2012;65
1256 Östra Göinge;90-94 år;män;2013;58
1256 Östra Göinge;90-94 år;män;2014;71
1256 Östra Göinge;90-94 år;män;2015;56
1256 Östra Göinge;90-94 år;män;2016;53
1256 Östra Göinge;90-94 år;män;2017;53
1256 Östra Göinge;90-94 år;män;2018;54
1256 Östra Göinge;95-99 år;män;2008;4
1256 Östra Göinge;95-99 år;män;2009;5
1256 Östra Göinge;95-99 år;män;2010;2
1256 Östra Göinge;95-99 år;män;2011;5
1256 Östra Göinge;95-99 år;män;2012;6
1256 Östra Göinge;95-99 år;män;2013;9
1256 Östra Göinge;95-99 år;män;2014;8
1256 Östra Göinge;95-99 år;män;2015;14
1256 Östra Göinge;95-99 år;män;2016;17
1256 Östra Göinge;95-99 år;män;2017;18
1256 Östra Göinge;95-99 år;män;2018;12
1256 Östra Göinge;100+ år;män;2008;1
1256 Östra Göinge;100+ år;män;2009;0
1256 Östra Göinge;100+ år;män;2010;0
1256 Östra Göinge;100+ år;män;2011;0
1256 Östra Göinge;100+ år;män;2012;0
1256 Östra Göinge;100+ år;män;2013;0
1256 Östra Göinge;100+ år;män;2014;0
1256 Östra Göinge;100+ år;män;2015;0
1256 Östra Göinge;100+ år;män;2016;2
1256 Östra Göinge;100+ år;män;2017;3
1256 Östra Göinge;100+ år;män;2018;1
1257 Örkelljunga;55-59 år;män;2008;324
1257 Örkelljunga;55-59 år;män;2009;328
1257 Örkelljunga;55-59 år;män;2010;314
1257 Örkelljunga;55-59 år;män;2011;316
1257 Örkelljunga;55-59 år;män;2012;329
1257 Örkelljunga;55-59 år;män;2013;333
1257 Örkelljunga;55-59 år;män;2014;337
1257 Örkelljunga;55-59 år;män;2015;339
1257 Örkelljunga;55-59 år;män;2016;356
1257 Örkelljunga;55-59 år;män;2017;346
1257 Örkelljunga;55-59 år;män;2018;356
1257 Örkelljunga;60-64 år;män;2008;399
1257 Örkelljunga;60-64 år;män;2009;381
1257 Örkelljunga;60-64 år;män;2010;384
1257 Örkelljunga;60-64 år;män;2011;359
1257 Örkelljunga;60-64 år;män;2012;342
1257 Örkelljunga;60-64 år;män;2013;324
1257 Örkelljunga;60-64 år;män;2014;326
1257 Örkelljunga;60-64 år;män;2015;316
1257 Örkelljunga;60-64 år;män;2016;320
1257 Örkelljunga;60-64 år;män;2017;332
1257 Örkelljunga;60-64 år;män;2018;326
1257 Örkelljunga;65-69 år;män;2008;299
1257 Örkelljunga;65-69 år;män;2009;310
1257 Örkelljunga;65-69 år;män;2010;329
1257 Örkelljunga;65-69 år;män;2011;345
1257 Örkelljunga;65-69 år;män;2012;373
1257 Örkelljunga;65-69 år;män;2013;398
1257 Örkelljunga;65-69 år;män;2014;375
1257 Örkelljunga;65-69 år;män;2015;374
1257 Örkelljunga;65-69 år;män;2016;355
1257 Örkelljunga;65-69 år;män;2017;341
1257 Örkelljunga;65-69 år;män;2018;328
1257 Örkelljunga;70-74 år;män;2008;213
1257 Örkelljunga;70-74 år;män;2009;228
1257 Örkelljunga;70-74 år;män;2010;227
1257 Örkelljunga;70-74 år;män;2011;249
1257 Örkelljunga;70-74 år;män;2012;264
1257 Örkelljunga;70-74 år;män;2013;272
1257 Örkelljunga;70-74 år;män;2014;293
1257 Örkelljunga;70-74 år;män;2015;308
1257 Örkelljunga;70-74 år;män;2016;328
1257 Örkelljunga;70-74 år;män;2017;339
1257 Örkelljunga;70-74 år;män;2018;359
1257 Örkelljunga;75-79 år;män;2008;166
1257 Örkelljunga;75-79 år;män;2009;165
1257 Örkelljunga;75-79 år;män;2010;173
1257 Örkelljunga;75-79 år;män;2011;182
1257 Örkelljunga;75-79 år;män;2012;182
1257 Örkelljunga;75-79 år;män;2013;191
1257 Örkelljunga;75-79 år;män;2014;207
1257 Örkelljunga;75-79 år;män;2015;209
1257 Örkelljunga;75-79 år;män;2016;222
1257 Örkelljunga;75-79 år;män;2017;241
1257 Örkelljunga;75-79 år;män;2018;239
1257 Örkelljunga;80-84 år;män;2008;131
1257 Örkelljunga;80-84 år;män;2009;123
1257 Örkelljunga;80-84 år;män;2010;116
1257 Örkelljunga;80-84 år;män;2011;119
1257 Örkelljunga;80-84 år;män;2012;122
1257 Örkelljunga;80-84 år;män;2013;122
1257 Örkelljunga;80-84 år;män;2014;128
1257 Örkelljunga;80-84 år;män;2015;145
1257 Örkelljunga;80-84 år;män;2016;150
1257 Örkelljunga;80-84 år;män;2017;140
1257 Örkelljunga;80-84 år;män;2018;146
1257 Örkelljunga;85-89 år;män;2008;71
1257 Örkelljunga;85-89 år;män;2009;79
1257 Örkelljunga;85-89 år;män;2010;78
1257 Örkelljunga;85-89 år;män;2011;72
1257 Örkelljunga;85-89 år;män;2012;71
1257 Örkelljunga;85-89 år;män;2013;78
1257 Örkelljunga;85-89 år;män;2014;77
1257 Örkelljunga;85-89 år;män;2015;80
1257 Örkelljunga;85-89 år;män;2016;81
1257 Örkelljunga;85-89 år;män;2017;82
1257 Örkelljunga;85-89 år;män;2018;71
1257 Örkelljunga;90-94 år;män;2008;22
1257 Örkelljunga;90-94 år;män;2009;22
1257 Örkelljunga;90-94 år;män;2010;25
1257 Örkelljunga;90-94 år;män;2011;26
1257 Örkelljunga;90-94 år;män;2012;30
1257 Örkelljunga;90-94 år;män;2013;32
1257 Örkelljunga;90-94 år;män;2014;32
1257 Örkelljunga;90-94 år;män;2015;28
1257 Örkelljunga;90-94 år;män;2016;28
1257 Örkelljunga;90-94 år;män;2017;31
1257 Örkelljunga;90-94 år;män;2018;33
1257 Örkelljunga;95-99 år;män;2008;3
1257 Örkelljunga;95-99 år;män;2009;5
1257 Örkelljunga;95-99 år;män;2010;7
1257 Örkelljunga;95-99 år;män;2011;5
1257 Örkelljunga;95-99 år;män;2012;5
1257 Örkelljunga;95-99 år;män;2013;6
1257 Örkelljunga;95-99 år;män;2014;7
1257 Örkelljunga;95-99 år;män;2015;9
1257 Örkelljunga;95-99 år;män;2016;4
1257 Örkelljunga;95-99 år;män;2017;6
1257 Örkelljunga;95-99 år;män;2018;6
1257 Örkelljunga;100+ år;män;2008;1
1257 Örkelljunga;100+ år;män;2009;0
1257 Örkelljunga;100+ år;män;2010;0
1257 Örkelljunga;100+ år;män;2011;1
1257 Örkelljunga;100+ år;män;2012;1
1257 Örkelljunga;100+ år;män;2013;1
1257 Örkelljunga;100+ år;män;2014;2
1257 Örkelljunga;100+ år;män;2015;1
1257 Örkelljunga;100+ år;män;2016;2
1257 Örkelljunga;100+ år;män;2017;2
1257 Örkelljunga;100+ år;män;2018;1
1260 Bjuv;55-59 år;män;2008;451
1260 Bjuv;55-59 år;män;2009;451
1260 Bjuv;55-59 år;män;2010;428
1260 Bjuv;55-59 år;män;2011;463
1260 Bjuv;55-59 år;män;2012;456
1260 Bjuv;55-59 år;män;2013;457
1260 Bjuv;55-59 år;män;2014;461
1260 Bjuv;55-59 år;män;2015;486
1260 Bjuv;55-59 år;män;2016;478
1260 Bjuv;55-59 år;män;2017;486
1260 Bjuv;55-59 år;män;2018;522
1260 Bjuv;60-64 år;män;2008;489
1260 Bjuv;60-64 år;män;2009;475
1260 Bjuv;60-64 år;män;2010;476
1260 Bjuv;60-64 år;män;2011;449
1260 Bjuv;60-64 år;män;2012;438
1260 Bjuv;60-64 år;män;2013;412
1260 Bjuv;60-64 år;män;2014;427
1260 Bjuv;60-64 år;män;2015;411
1260 Bjuv;60-64 år;män;2016;442
1260 Bjuv;60-64 år;män;2017;441
1260 Bjuv;60-64 år;män;2018;435
1260 Bjuv;65-69 år;män;2008;413
1260 Bjuv;65-69 år;män;2009;436
1260 Bjuv;65-69 år;män;2010;458
1260 Bjuv;65-69 år;män;2011;467
1260 Bjuv;65-69 år;män;2012;474
1260 Bjuv;65-69 år;män;2013;477
1260 Bjuv;65-69 år;män;2014;453
1260 Bjuv;65-69 år;män;2015;453
1260 Bjuv;65-69 år;män;2016;434
1260 Bjuv;65-69 år;män;2017;415
1260 Bjuv;65-69 år;män;2018;389
1260 Bjuv;70-74 år;män;2008;282
1260 Bjuv;70-74 år;män;2009;292
1260 Bjuv;70-74 år;män;2010;300
1260 Bjuv;70-74 år;män;2011;326
1260 Bjuv;70-74 år;män;2012;335
